job_id,job_title,company_name,company_link,job_location,publish_date,applicant_count,job_type,job_level,company_size,company_industry,connection_count,connection_type,job_description
3196938730,Customer Insight Analyst at SEB in Stockholm,SEB,https://www.linkedin.com/company/seb/life/,,2 weeks ago,,Full-time,,,,,,"About the job SEB is a leading financial services group, a large organisation with many areas in which one can accelerate, drive, or support our core business. Bring an entrepreneurial mindset, passion for learning, and a collaborative nature, and you will have the opportunity for a long and exciting career here. Does that sound like a fit for you?  Do you see the potential in data and want to gain insights with a true holistic view of SEB’s clients? Do you want to use data for deep dive analysis and to build statistical models? Then this is the right challenge for you.  My name is Magnus Klint, Head of Customer Insight Analytics at Customer Growth in C&PC. I am looking for a Customer Insight Analyst, who will be part of a team with other analysts.    In your role at Customer Insight Analytics, you will be part of a center of excellence working exploratory cross customer segments, product areas and distribution channels to enhance a more data driven and customer-oriented way of working.  As a Customer Insight Analyst, you will primarily work with increasing our understanding of customer behavior, needs and preferences. You will identify, analyze and interpret trends or patterns in complex datasets through various, data-driven analysis.  You will co-operate with colleagues from other departments where you play an important role in the understanding of customer behavior and you will present, report and visualize your findings. You will also support internal stakeholders by working proactively to identify potential within different areas.    We are looking for you with a passion for business and a changing environment. We like you to challenge us, now and for the future.  To succeed as a Customer Insight Analyst, you need to have experience from analyzing data in SAS, R, Python, Spark, or similar. You are also used to work independently with predictive modelling, segmentation, clustering and data mining of large datasets. You have an academic degree (or equivalent) within the field of Statistics, Mathematics, Physics or similar, and a minimum of 3-5 years’ experience from working with quantitative analytics.  We think that you are used to hold presentations and interact with stakeholders, both orally and written, as good social and communication skills will be success factors when working with our cross-functional teams and presenting your findings to stakeholders with a non-analytical background. We appreciate that you are committed, skillful and a dedicated team player.  Learn more about working at SEB www.sebgroup.com/career  It is our fundamental belief that inclusion and diversity is crucial for our future success. We strive to have an inclusive, value driven culture where employees feel valued, respected and involved irrespective of who they are, what they believe or where they come from.      You are welcome with your application as soon as you can, but no later than 2022-09-01. We select candidates ongoing. If you have questions about the position, please contact Magnus Klint, Head of Customer Insight Analytics, magnus.klint @seb.se or Sanna Söderlind, Talent Acquisition Partner, sanna.soderlind @seb.se"
3219955562,Data Analyst,Delivery Hero,https://www.linkedin.com/company/delivery-hero-se/life/,,3 weeks ago,,,,"10,001+","Technology, Information and Internet",2,school alumni,"About the job foodora is in constant growth and is always focusing on developing our business and industry alike. We are now looking for someone who loves to deep dive into large sets of data and create tangible analysis and actionable insights out of them. You most probably have a strong business acumen and have the ability to see the bigger picture. You are strong at visualizing how your day-by-day analytics can contribute and benefit the business and move us forward as a company. You will be a big part in fortifying us as a future-proof business. If you see yourself as a part of this journey, come join the quick commerce revolution at foodora as our next Data Analyst!"
3220551349,Data Analyst,foodora,https://www.linkedin.com/company/foodora/life/,,22 hours ago,,Full-time,Entry level,"1,001-5,000",Food and Beverage Services,,,"About the job foodora is in constant growth and is always focusing on developing our business and industry alike. We are now looking for someone who loves to deep dive into large sets of data and create tangible analysis and actionable insights out of them. You most probably have a strong business acumen and have the ability to see the bigger picture. You are strong at visualizing how your day-by-day analytics can contribute and benefit the business and move us forward as a company. You will be a big part in fortifying us as a future-proof business. If you see yourself as a part of this journey, come join the quick commerce revolution at foodora as our next Data Analyst!           Our selection process is continuous and the ad may close before the recruitment process is completed, if we’ve moved forward to the screening or interview phase.  Our recruitment process will include the following:  💡 Psychometric tests via Alva Labs - We use science-based methodology.  💻 Digital HR interview - Let’s get to know each other a bit better!  💼 Case interview - Do your magic and meet us face to face.  💌 Reference check - Almost there!  ✔️ Background check - Final step before we’ll become colleagues.    We’re foodorians, a driven and happy gang of food lovers eager to create the LMD* service of the future! Our core values help concretize what we’re aiming for: . We’re people from all backgrounds, with different experiences, opinions and ideas. This is something we value highly, since we fully believe that diversity is what builds our culture and success.  Success is fun, but let’s be clear: it cannot happen at the expense of sustainability. Since January 2020 we’re a carbon neutral business and we hope to lead the way for sustainability within our industry - from supplying 100% electrical transportation to promoting more environmentally friendly food choices. Please check out our Instagram, foodorapeople.se, to see what’s going on right now."
3203696845,(Senior) Product Data Analyst - Consumer (m/f/d),TIER Mobility,https://www.linkedin.com/company/tiermobility/life/,Remote,3 weeks ago,,Full-time,Associate,"501-1,000","Technology, Information and Internet",,,"About the job THIS IS US  TIER Mobility is Europe's leading shared micro-mobility provider, with a mission to Change Mobility for Good. By providing people with a range of shared, light electric vehicles, from e-scooters to e-bikes and e-mopeds, powered by a proprietary Energy Network, TIER helps cities reduce their dependence on cars. Founded in 2018 by Lawrence Leuschner, Matthias Laug and Julian Blessin.  TIER is headquartered in Berlin and currently operates in 190+ cities across 20 countries in Europe and the Middle East. With a focus on providing the safest, most equitable and most sustainable mobility solution, TIER has been climate neutral since 2020.    Thanks to our remote work policy, you can decide, whether you’d like to work from Hungary, Greece, Poland, Spain or Germany.    We are a diverse team of Data Engineers, Analytics Engineers, Data Analysts and Data Scientists helping TIER advance in all things data. We are from 10 different nations and like to geek out on different data stacks and technologies. We strive to build great data infrastructure and enable teams across TIER to take data-informed decisions           We actively encourage a diverse and inclusive environment that fosters each employee’s individuality at TIER. We take affirmative action to ensure equal opportunity for your application, regardless to your nationality, ethnic or national origin, skin colour, religion, disability, sex, sexual orientation or gender identity. Come as you are and join our ride!  In case you are living with disabilities, chronic illness or neurodiversity please inform us, to provide you with the proper assistance in the application process.  If we could spark your interest and you want to change mobility for good with us, apply now and let us know why you’re the one for the job! We encourage everyone to apply and grow with us. Even if you may not tick all the boxes of the requirements, we are happy to hear about the value you can add to the team. We are all learners!"
3204004153,(Senior) Product Data Analyst - City (m/f/d),TIER Mobility,https://www.linkedin.com/company/tiermobility/life/,Remote,2 weeks ago,,Full-time,Associate,"501-1,000","Technology, Information and Internet",,,"About the job THIS IS US  TIER Mobility is Europe's leading shared micro-mobility provider, with a mission to Change Mobility for Good. By providing people with a range of shared, light electric vehicles, from e-scooters to e-bikes and e-mopeds, powered by a proprietary Energy Network, TIER helps cities reduce their dependence on cars. Founded in 2018 by Lawrence Leuschner, Matthias Laug and Julian Blessin.  TIER is headquartered in Berlin and currently operates in 190+ cities across 20 countries in Europe and the Middle East. With a focus on providing the safest, most equitable and most sustainable mobility solution, TIER has been climate neutral since 2020.  Permanent employee, Full-time - REMOTE*  Thanks to our remote work policy, you can decide, whether you’d like to work from our Budapest office or from home.    We are a diverse team of 60+ data professionals helping TIER advance in all things data. We are from 15+ different nations and like to geek out on deploying modern technologies at scale. We strive to build great data infrastructure and enable teams across TIER to take data-driven decisions. We work with Amplitude, Looker, dbt, Snowflake and other modern technologies set up into a state-of-the-art data infrastructure following the Data Mesh principles.  This role is for the team, our purpose is to prove that we understand the City's needs and win their trust to lead them into the future. We are passionate about bringing geospatial data to life and building self-service data products for our stakeholders. We take ownership of our areas of responsibility, we are honest & transparent, we challenge ourselves to continuously raise the bar of what is possible.           We actively encourage a diverse and inclusive environment that fosters each employee’s individuality at TIER. We take affirmative action to ensure equal opportunity for your application, regardless to your nationality, ethnic or national origin, skin colour, religion, disability, sex, sexual orientation or gender identity. Come as you are and join our ride!  In case you are living with disabilities, chronic illness or neurodiversity please inform us, to provide you with the proper assistance in the application process.  If we could spark your interest and you want to change mobility for good with us, apply now and let us know why you’re the one for the job! We encourage everyone to apply and grow with us. Even if you may not tick all the boxes of the requirements, we are happy to hear about the value you can add to the team. We are all learners!"
3210478129,Data Engineer to Analytics and Reporting at SEB in Stockholm,SEB,https://www.linkedin.com/company/seb/life/,,1 week ago,,Full-time,,,,,,"About the job SEB is a leading northern European financial services group, and at the same time, one of the largest IT employers in the Nordics. Banking is changing rapidly, and we are proud of our reputation for being entrepreneurial and innovative in the face of change. Our brilliant techies work hard to future proof SEB’s digital architecture and customer products because it genuinely makes a huge impact for our customers and colleagues. Does that sound like a fit for you?  Take a driving role in enabling data accessibility throughout one of the Nordic’s biggest banks as Data Engineer at SEB.  What you will be doing  Take the next step in your career and elevate our Big Data solutions! As Data Engineer at SEB in Stockholm, you build large-scale Big Data solutions, streaming and processing data to our Data Lake. Making data accessible is central to our business and solutions, and our work enables the delivery of our digital services to our customers. With us you make this possible, working with our modern tech stack and the Accounts and Payments data that is at the core of our business.  As Data Engineer you will:  Who we are looking for  We believe that you are a person who understand complex issues and challenges. You like to solve problems with a systematic but still innovative approach. This role includes close contact with your team and other stakeholders; therefore we believe that you are a person with great communication skills who likes to cooperate with others.    In this role you will be building Big Data solutions from scratch with modern techniques and tools and get a role where you contribute to our important work with Accounts and Payments data, being highly involved in decision-making and our technical road map.  What we offer  We offer many experiences and benefits to our employees, and there is nuance to every individual’s career experience, but the elements that define the core of our offering are  Learn more about working at SEB www.sebgroup.com/career is our fundamental belief that inclusion and diversity is crucial for our future success. We strive to have an inclusive, value-driven culture where employees feel valued, respected and involved irrespective of who they are, what they believe or where they come from. Ready to join?Since we select candidates continuously, feel free to send in your application today, but no later than 2022-03-31. If you have questions about the position please contact Delila Mauritzon, Team Manager Analytics & Reporting 2 at phone no 070-772 3039 or by mail delila.mauritzon @seb.se    sebgroup.com/techcareers"
3213580409,Data Analyst till Tre,3 Sverige,https://www.linkedin.com/company/3sverige/life/,,1 week ago,,Full-time,,,,,,"About the job Data & Analytics är ett centralt team som tillhör affärsområdet Digitalt. Vårt teams uppdrag är att driva förändring och skapa förutsättningar för att Tre och hallon ska bli mer datadrivna.  Om rollen  Som Data Analyst blir du en central spelare i vår resa att blir ännu mera datadrivna och det händer mycket på den fronten hos oss. Förutom att bidra med analytisk kompetens till hela organisationen driver vi ett antal större projekt. Ett av våra fokusområden är Marketing Data Analytics, där vi bygger nya förmågor kring att köpa media på ett mer sofistikerat sätt. Vi bedriver också projekt tillsammans med vår Network-organisation med syfte att använda nya datakällor och metoder för exempelvis prioritering av hur vi utvecklar vårt 5G-nät. Du kommer utöver ovan också vara delaktig i att definiera vår framtida data och analys-stack och vilka verktyg vi anser att hela organisationen behöver.  I din roll som Data Analyst arbetar du i projekt tillsammans med andra analytiker och stora delar av verksamheten där du har helhetsansvar för analys och att skapa förutsättningar för nya datadrivna arbetssätt. Det innebär bland annat att driva olika typer av projekt och fokusområden tillsammans med verksamheten, du ser möjligheter med appliceringar av prediktiva modeller i verksamheten.  Dina fem närmaste kollegor är smarta Treor som jobbar med olika verktyg inom analys, data mining, prediktiv modellering, textanalys och visualisering. Vi arbetar med verktyg så som SAS, R, SQL, Python och Google BigQuery. Andra avdelningar som vi har nära samarbeten med är bland annat BI-teamet, lojalitet, marknad, webanalys-teamet, kundtjänst och ledningsgrupper inom B2C, B2B och Hallon.      Du är van att gå ner på djupet och grotta i data, samtidigt som du har örat mot verksamheten och förstår affären. Du trivs i en roll att pedagogiskt hjälpa andra att förstå och tolka data samt presentera faktabaserade slutsatser.  Vi tror att du har en akademisk bakgrund och flera års erfarenhet av relevant arbetslivserfarenhet inom analys. När det kommer till tekniska erfarenheter är du bekväm att arbeta i de system och tekniker vi använder. Vi ser gärna att du har erfarenhet av bolag med stora datamängder och kundbaser.    Vi tar enbart emot ansökningar via denna annons och kommer hålla intervjuer löpande. Tillsättning av tjänsten sker enligt överenskommelse. Vid frågor kontakta rekryterande chef Rikard Jakobsson.  Varmt välkommen till Tre!"
3141018734,Data Analyst,Ubiquiti Inc.,https://www.linkedin.com/company/ubiquiti-/life/,On-site,1 week ago,,Full-time,Entry level,"501-1,000",Computer Networking Products,,,"About the job At Ubiquiti Inc., we create technology platforms for Businesses, Smart Homes, and Internet Service Providers, driven by our goal to connect everyone, everywhere. To date, Ubiquiti has shipped over 100 million devices worldwide, from ISP networking products to next generation of IT solutions. Our growth is made possible by the dedicated team of hundreds behind the scenes. From software developers and product managers to designers and strategists, Team UI is driven to achieve our common goal: Simplifying IT. At Ubiquiti, you’ll heighten your potential and broaden your horizons—all while shaping the future of connectivity.  Stockholm R&D office with more than 15 engineers today, is looking for .        Experience in projects related to IT products and software development"
3159718551,Data Analyst,Events by L,https://www.linkedin.com/company/events-by-l/life/,,1 month ago,,Full-time,Entry level,1-10,Events Services,,,"About the job Hej, Truecaller is calling you from Stockholm, Sweden! Ready to pick up?  Truecaller transformed how we communicate when we launched in 2009 in Stockholm, Sweden.  Our mission is to build trust everywhere by making tomorrow's communication smarter, safer and more efficient. We focus on bringing smart services with big social impacts, like protecting people from fraud, harassment, and scam calls or messages. We identify new numbers from anywhere in the world and build a space for trustworthy conversations, for those that matter. Truecaller is loved by over 320 million people around the world and is growing very rapidly across regions.     deliver on our mission to provide trust by making communication safe and efficient. Awesome Calling experience for everyone's calling needs is essential for Truecaller's success and for our users' satisfaction.  , you will help create extensive dashboards for the team and the organization leverage while determining the direction of the product, publish insights for the organization, and will also help occasionally with data collection.  Your primary focus will be in data visualisation, doing statistical analysis, and building high-quality user demographics and user interaction funnels. You will also focus on creating data pipelines to automate the collection, cleaning, and aggregation of data.  In this role, you will work closely with the Data scientist, Product Owner, Technical Lead, and Product Director and contribute to building world-class Calling solutions.        Behind the code:    We will fill the position as soon as we find the right candidate, so please send your application as soon as possible. We are excited to hear from you, don't hesitate to apply!    We only accept applications .       Truecaller is diverse, equal and inclusive. We need a wide variety of backgrounds, perspectives, beliefs and experiences in order to keep building our great products. No matter where you are based, which language you speak, your accent, race, religion, color, nationality, gender, sexual orientation, age, marital status, etc."
3227281056,Senior Data Analyst,Talarian,https://www.linkedin.com/company/talarian/life/,Remote,1 day ago,,Full-time,Associate,11-50,Software Development,,,"About the job Senior Data Analyst - Talarian  We’re Talarian, the makers of YAMM, Form Publisher and Awesome Table. We’re a small, growing, and profitable software company that is building the future of spreadsheet-driven business applications."
3219984722,Data Analyst,Frontiers,https://www.linkedin.com/company/frontiers/life/,Remote,1 day ago,,Full-time,Entry level,"1,001-5,000",Book and Periodical Publishing,4,school alumni,"About the job We are on a mission to make science open so everyone can live healthy lives on a healthy planet  Who We Are  Frontiers is an award-winning open science platform and leading open access scholarly publisher.  We are one of the largest and most cited publishers globally. To date, our 200,000 freely available research articles have received more than 1 billion views and downloads and 2 million citations. Our journals span science, health, humanities and social sciences, engineering, and sustainability. And we continue to expand into new academic disciplines so more researchers can publish open access.  Be part of the publishing revolution and help us transform the way research is published, evaluated, and communicated to the world.    We are now looking for a Data Analyst with expertise in predictive and prescriptive analytics to join our Product department and to help drive innovation and decisions in our products.  As a Data Analyst, you will perform in-depth analysis and visualization datasets, to drive decisions with the Product Managers and Product Leads in the area that you will cover. You will play a key role by working closely with the business to identify the use cases, where external or internal data insights can make an impact and improve business decision-making. This is a unique opportunity to leverage academic and professional experience in publishing, statistics and data analytics to increase the quality of published science, maximize the efficiency of the publishing process and make peer-review more objective.          With more than 50 nationalities represented in our global team, you will work regularly with teammates in other countries, and with our community of researchers, editors, and authors from around the globe.  Our mission to create solutions for healthy lives also extends to the working environment we provide for our employees.      Employees now have the flexibility to choose where they want to work, with remote working available on a part- or full-time basis (not applicable to some Workplace/IT jobs due to nature of role requiring presence onsite, in the office).    All employees have access to LinkedIn Learning (and Pluralsight for our technology team), an annual personal learning budget, and dedicated L&D time.    We offer free online yoga classes, an employee assistance plan, access to the Headspace app, and four wellbeing days on top of your annual leave allowance.    Employees can dedicate three days each year to volunteer for a personal cause or through our volunteering partner platform, Alaya."
